tweet	label
mu koina aka kwana kan batun wannan rigakafi na cutar korona ga ƙasashenmu masu tasowa na afirka a yanzu ne yakamata muga amfanin hukumar lafiya ta duniya dukda cewa shugaban hukumar ta who ta wannan shiyyan namu dr moshidiso muwetti tana ƙoƙari	neutral
@user @user Toh! kin ye bura'uba😢 https://t.co/gy5jVOoduL	negative
@user Nabi Takunkumi Da Gudu ba Takalmi 🏃😂	negative
@user I can't sympathised Cornel Sambo Dasuki. Abarshi Ba Shari'a Aduniya Saiya Lalache Domin Dukiyar Millions Of People 🇳🇬 Ya Kwasa.	negative
@user Ticket din yayi tsiya ko😎	negative
@user Allah ya fadawa Manzan Allah cewa ya fadawa matan sa da Matan musulman duniya gaba daya su dauki Mayafi su rufe jikin su gaba, Amma ke Rahma saboda Tsabar Rashin Daraja kinzo ki bar mutane Sai Zooming suke GABA DA BAYA Duk Allah zai saka Mana.kinsa mun kalla ba asan ran mu ba😭😭	positive
@user Ko A Kasan Takalmi Na,.Ya Dade Baiyi Ba 😂😂	neutral
@user Wai Arsenal tayi abun kai 🤣😂🤣	neutral
@user Ku kawai Banda hadasa batun Adini ba abinda Kuka iya 😠	negative
@user Iskanci ne kawai da iyayi😏😖	negative
@user Baza ayi aikinba kuma kudi an chinye 😂😂😂	negative
@user Gaskiya da an taimakawa yayan talakawa 🙏	positive
@user Kun bamu kunya gaskiya @user 💔😂	negative
kuma haryanzu bamuji ance wani ko wata sun mutu ba sbd cutar coronavirus	negative
@user Kudu kuma ? 😥 lallai kuwa arewa an lalace.	negative
@user Karyar banza se surutu ba aikatawa to yabiya kudin mana ya anso su😞	negative
@user Tunda akasaki bidion da akayiwa yaron nan dan boko haram muka fahinci nageri babu tsaro saboda wallahi da Jami,an wata kasace suka samu wannan yaron bawan da yanzu ankare da matsalar yan iskan Mu kawai allah muke roko yabamu kariya da tsari don kuddi sunrufema kowa ido 😭	negative
@user Muna hadaka da Allah Buhari ka duba Girman Allah ka sauka a kan kujerarka domin ka gaza ta kowani fanni. #secure_North 😭😭😭	negative
@user Allah ya taimaki musulinci da musulmai aduk inda suke afa6in duniya,ya rusa kafirci da kafirai🙏🙏🙏	positive
@user Copy copy ! He copy our governor!! Ganduje anyway, we support him 💯 👍😃! Allah ya idda nufi ameen😀	positive
@user @user Gaskiya maganan shgb daidai ne basaw sun muslinci wamakaru wamakarallah Wallahu kairun makrin?❤️	positive
inayinki hundred percent	positive
ko a yanzu ma kasar musulmi ce kafiran duka su nawa ne a kasar	neutral
to nawa xaa bamu idan anci bashin ne	neutral
@user @user Kundace sadau, dama kuyi aure🥰	positive
@user Billahillazi muda Dan sanda Babu wata Amana ,ko yayi harkarsa😎	negative
kunnuwan shi suna ciwo taya zai dauka waya	negative
@user Babu shugaban kasar da dabiun sa masu kyau ke kawatar dani a kasashen European irin @user sai ta 2 @user #conservative leaders kenn 💝💋😘	neutral
@user @user Yanzu ka fara gni😜😜	neutral
@user To ya maganar Allah ya isa ko kin janye ?? 😅	negative
@user Mu dai sai kallo👀	neutral
@user Toh ina zuwa.... Ita butar dake kusa dashi wa yake amfani da ita?🤔	neutral
@user Da buharin da atikun da kwankwason dasu taran marokan mawakan daku bbc din duk kunci sa'a bana zagi dana sai na dura muku ashar 'yan rainin wayo kawai 😠	negative
@user Inka dauresu kaikuma kayanke hukuncin zakayita zama a kujerar gwamnan Kaduna dan'Allah🤲	negative
@user Barawo da mai kaya 🤷🏻	neutral
@user 😁😁😁 abin dariya wai yaro ya tsince hakori mutumin da Ko quduri daya bai taba kawo wa a majalisar ba Yau shekara 3 kenan yana mafarkin Nigeria an gayamaka sa jar hula ne.	negative
alhamdulillah allah yah qara jaddada musulinchi da musulmae allah yah karya kaphirchie da kaphirae	positive
@user Yana nufin Ya balam-balam in zuciya tahh 😂😂😂	neutral
@user Banta6a mantawa sanda wasu Yan mata su su hudu sukayi wa wani tsoho Mai gadi fyade😥💔	negative
@user Coronavirus Sabon Bala'i😅😅😅	negative
saboda sun san cewa za a tona aika aikan da sukayi da banma da kisan da akayi na rashin imani a zariya	negative
@user Kaii... ALLAH ya tsaremu daga ɓata.... Me ya kawu gashin Manzon hannunsa Tsewwwwn 😠	positive
@user @user To Allah yasa dai an kasafta alkhairi ameen 🤲	positive
@user Kuna ruwa kd😂😂	negative
@user Allah y karo matsala morinho 😀	negative
@user 🤨kut ai mun ji jiki ba wannan maganar	negative
bara dai kizagi kanki baki sani ba	negative
@user [ ALLAHUMMA INNAKA AFUUWUN TUHIBBUL 'AFWA FA'AFU 'ANNAA 🤲🤲🤲🤲🤲🤲🤲]	positive
@user abun har yayi zahi haka😰	neutral
@user 82 years fa Africa a kwai Azalumai masu sun mulki 🤦	negative
@user Aikin banza kenan Dan kaduna da kayan sallah 😏😏	negative
@user A hada hannu wajen qarin samun dollars?🤔	neutral
@user Mace ce wannan kou na miji🤷	neutral
akwai kunyar karshe milkin buhari kenan akwai ranar sauka	negative
ni daman hausar ma bata isheniba	neutral
@user Ina ma ta ce da ni take 😀😁😋😋😋	neutral
@user @user Kaikaji hauka dn Allah 🤣	negative
@user Wata sabuwa wato harka bata kare muku dai 🤣	neutral
@user Kaiiii yahudawa suna ta siri sai kace malaman Hadith sai wani tayar da jijiyar wuya ake akan wani dan iskan film 🎥🎬👀 GOT is just😷 semi porn	negative
@user S. A. W Amma gida yafara koshi kafin waje. 😎	neutral
@user Meyake nufi da hakan...?? Kodai Yana kwadayin tsayawa takarane.😃	neutral
@user barinsu Kara zube na iya sawa angulu ta koma gidanta na tsamiya. An kafawa tsagerun Niger delta hukuma Dan gyara ne suma inaga Ko🤔	negative
@user Allah ya kyuata. Ya kuma kawo karshen wannan lamari.🙏	positive
@user Ina Ai ko kusa da waccan bamuyi ba domin munsan fada ne Tsakanin damusa da kare 😀😀	negative
@user yawo kawai Dan ba abunda yayi mana😂👍🏻	neutral
dan allah bbc hausa ina mai rokon alfarma agurinku da kudena irin wadannan tambayoyin lokacin azumin ramadan saboda mu daku duka musulmai ne kamata yayi mu maida hankali wajen yin abinda allah zai farin ciki damu bawai kudinga posting na abubuwanda bai daceba please	positive
@user @user mu kam masu tsegumin namu ma harda maza😂😂😂😂	negative
@user Ba'a Twitter kadai ba! Ako ina sai mun nuna fushin mu.... A Nigeria ne kadai zakayi shekara 8 kana fama da course daya kuma batareda kayi repeating ba!.😡😡	negative
@user Dama a lokacin da kake yi musu aiki ne kake da muhimmanci, amma da zarar ka samu matsala ko.....to babu ruwan su, ban za ye kawai 😎	negative
@user Allah Ya jiqan ma haifin Jagora Engr. Rabi'u musa kwankwaso Ameen😭👏❤	positive
@user 😀😀😀 Trump yasha wuya kenan, wannan izinace ga shugabanni masu bakin hali, susani cewa damar ahannun talaka take	negative
@user Gsky na tausaya masa wlh...Allah ya rabamu da auren Harija..wadda zata mayar da Sex Abinci three mill per day😎😎😎	negative
@user Anya wannan ba makarkashiya bace akayi masa?🤔	negative
@user Kuje cutar ta kamaku sai kuci farfesun kugani ko zaku samu lafiya😅😅😅😅	negative
@user Allah ina roƙonka alfarman tsarkakan sunayenka kacigaba da kunyata shugabannin ƙasar faransa, da duk wani mai goyon bayan muzanci ga Janabin Habibinka ﷺ❤️	positive
masha allah allahu akbar sunnah kenan magani bidiah anan na karu da abubuwa masu yawa da ace malan jafar malamin bidiah ne da tawannan hanyar maana yaron sa ma abin bautane ga yan bidiah dalilinsu ai dane ga malan allah kaji kan malan da rahama ya allah	positive
@user lallekam SADAU kinchashe sosai, ALLAH yakara taimako AMIN🙏	positive
allah ya jikan wadanda suka rasa rayukansu acikin wannan mummunan alamari ya kamata hukumomin da aka dourawa nauyin lura da ginegine su dinga shiga unguwan ni don duban lafiyan gidaje ba sai gini ya rufta su tashi su kai agaji ba	positive
@user 😂 😂 😂 Kamata yayi ka Jura sunan ka zuwa Trump Adam Sandler	neutral
ba dole ba anyi masa kishiyoyi	negative
@user Ashe yasan inda Coronar take😂😂😂	negative
adam zango ya ce aikinsa ya fi na masu digiri da allah ayi mana fim ko waka da larabci	negative
@user @user Yaranki nasan bakiso winning din nn ba 😂?	negative
@user Allah ya fika 🙌🏽 karshan kanw yaxo Insallah	negative
duba nan zakaga list din da gwamnatin kano ta fitar za a rabawa tallafin dan rage musu radadin corona baruna	neutral
allah sarki prince amma ka kula kada kayi wuff da tsohuwakasan yanzu yan matan duk sun tsufahhbarka da sallah	neutral
@user To mu ai ruwa tasha🤣😂	neutral
@user Mtsee😏😏banza ta kori hofi😏	negative
@user Ameen Prince yaushe za,a koma nima na shirya kayana😊	positive
@user An daura auren Hanan mu kuma kundaure mu a gida anhana mu komawa school 😪	negative
@user Allah ya ba masu son yi a Nigeria 🇳🇬 sa’a	positive
idan zasuyi kayan daki a soke	neutral
ameen yar lele	positive
@user Wadandama ba yan Nigeria bama kayaudaresu bahari 😭	negative
@user yakamata abawa yan karota bindiga suma😂😂😂	neutral
@user Sai haquri fa yan madrid daman kunce champion din ya muku yawa😂	negative
@user Yan matan yanxu abun tsorone wlh hakafa wata tafara nunamin bakin kishi da tagida ai wlh daga ranar bata kara ganina ba🏃🏻🏃🏻🏃🏻🏃🏻‍♂🦸🏼‍♂🦸🏼‍♂	negative
kaiinnalillahi wa inna ilaihir rajiunallah yamusu rahama	positive
@user YDG dama idon kaji saurayin da yace ma budurwa ta turo Mai da tsiraicin ta, toh ba auran ta zai yi ba lalata kawai yake so yayi 😭😭	negative
@user Kalli hulan Ganduje 😂	neutral
@user @user @user FALALU DORAYI....a gaskiya munyi kewar'ku kun'tafi hutu Mai tsawo ya kamata a rika takaita mana hutun Nan saboda wannan series din Yana birgeni matuka kasan'cewar shigo da su YAYA DAN'KWAMBO🤣	positive
abani qaraman ciki	neutral
@user Diramarsa da koriya ta kudu nidai shine abin tunawa dashi A wake na 😀	neutral
"@user Ansace Yaran Primary a Kaduna Yau Baice komai va, Amma kaji Mugun Wai a yau din dai ya fito yana Taya Mawaqa Murna🤣🤣 Alqur""""""""""""""""""""""""""""""""an yan Arewa kun Zabi Keken Bera🏃🏃"	negative
allah sarki kaduna birningwari shi ba a ma maganar shi gwamnati ta sadaukar wa ɓarayi hanyar allah ya sawaƙe	positive
@user Yakamata ahana zirga zirgar dollars 💵 daga hannunun contractors xua alhjihun babban riga	neutral
@user Najeriya ɗin mana😂	neutral
@user Kakawo mana video inkunaso muyadda da kuma hotunan gawar 😁domin wanan shine Karo kusan na 33 da ake cewa shekau Ya mutu alhalin yana raye	negative
@user Shege Mai cizo😀	negative
@user @user Inna network yadawo zanji 😂😂😂😂😂😂	neutral
@user Gwara dai, iskanci ya isa haka😔😔😏😏	negative
@user @user @user @user @user @user @user Ni na isa, yarda kayi saurin amincewa shi yasa na tura kokon bara na nima 😂	neutral
ki kiyayi gamuwarki da allah hajiya rahma sadau ki kiyayi lokacin da zaa baki littafinki ace ki karanta ya isheki hisabi اقرأ كتابك كفى بنفسك اليوم عليك حسيبا	positive
@user Da gidajen shagari quarters dayagina aduk kananan hukumomin dasuke a fadin 🇳🇬Nigeria a lokacinsa.	neutral
@user Baba Dama Muna Hannunka ne. Akwai dai lauje cikin nadi🤔	negative
@user @user @user @user @user @user dai yafito yayi nasa ya huta👌😃	neutral
@user Wato harkun shirya rubuta yawan wadanda zasu kamu da ita,,,, may be ma kun rigada kunsan wadanda zata kama 🤣🤣🤣🤣	negative
hmmm idan ance anyima namiji fyade to ai shima yanada shaawar yin hakan domin inba shaawar ga namiji macce bataisaba	negative
@user Mutanen mu na amana ✌️✌️	neutral
tallar da kuke sawa wadda shehu hassan yayi ta corona tana bamu haushi inda yake tambayar yar shi wae taba zuwa lahira kuma ta yi imani like seriously duk musulmin kwara be kamata yayi irin wannan tambayar bakuna hada perfection din annabi with this shit	negative
@user Watau dai sai mun cinye N1.2tr ka fin mu dai na...... #COVID19 a soft ladding to #Nigeria government 🙄	neutral
@user @user kaga jamhuriya Ko. 🤣	neutral
imagine years girl raped by persons over month ayam sorry to asked like how kidnapping dinta sukayi suka daureta daki over month kokuwa plz dan allah inason qarin haske	negative
@user Lallai dai kam shirin #LabarinaSeries episode 9 ya kayatar. Sumayya ta yi ragargaza. Muhamud yana bukatar ya koma makarantar soyayya. 👌👌👌	positive
@user @user Jazakallah, Masha Allah.🙏🌹Allah Yaqaradogon Kwanan Masu Albarka,Dun Yarasulullah🤲	positive
@user Wlh bbc bakuda hankali kenan duk abunda ke faruwa a arewacin nigeria baku gani ba YA ALLAH KANUNAWA @user IFTALA IN DAKE FARUWA A AREWA PRATICALLY DAN SAYYIDIL SADATI🙏	negative
@user @user Da 'first bank' ne dana tura kudin...🚶‍♂️	neutral
@user Ae kamata yayi ma su janye tallafinsu gaba ɗaya a kan Najeriya, kamar yadda Ita ma lanjeriyas bata iya tallafawa ƴaƴanta 👌	negative
to yawale mayen jirgi ne zee saida jirgi toh a wanne zai riga fita yawo	negative
@user Anyi Tsufan banza 😣	negative
@user Koh ya nitse qasa sai yafito 😂🤣	neutral
kaiii bbc kun iya kawo abin alajabi	neutral
ae maganar gaskia ana rainawa talakan nigeria hankali neh	negative
@user Aslm Inagaisuwa rahama 🙋 yakike ya gida?	positive
@user Kina chilling hajiyata😍	positive
@user Allah yakawo mana karahen chutarnan a daina wannan rufe rufen Dan Al farmar wannan wata Mai Al barka🙏🏾🙏🏾🙏🏾	positive
@user Anya baku ji masu ciwo ba cikin cewa maza marowata? Da dai cewa kuka yi maza masu damke hannun su. Amma fa ba cikin su nake ba. 😂😂😂	neutral
na koma habasha tun ina yaro	neutral
mu dai allah yasa wacce bata taba raba kafa ba zamu aura ni kadai zata rabawa kafa	positive
@user @user @user @user ALLAH yakara Basira Sarki....Muna Mugun Tare 💪	positive
to da mai zaiyi bayan wannan tinda an riga da ankarsuku kuma dan hauka sai damun mu kuke da posting na kisa nonsense	negative
shugaban wasu suna wasa da hankulan wasu	neutral
@user BBC kun zama 'yan shirme😂 SARS din da aka yi dissolving sune kuma zasu tsaurara tsaro?	negative
@user Allah jiqansu da rahama🙌🏾✊🏼Na now your talking✊🏼🇳🇬#SecureArewa	positive
@user @user Su Malama wani Kam sae aslow🙈🙈🙈😜	neutral
@user Ashe kema kina kallon qwallo🤔	neutral
@user Ina ruwanta tana amercan Muna Nigeria indai gaskiya ne kamata yayi tace su dai na farwa Jami,an tsaro sannan su dai na lalata dukiyoyin jama,a🙏	negative
in allah yayarda sai malam yaga karshen buhari da masu goya masa baya	negative
@user Duk abunda yafaru ma kece sila 😥	neutral
@user 😂😂Corona taci uwata	negative
@user @user @user Congratulations sis, Allah yasa albarka dg me kaunarki💕💕	positive
allah dawo dashi lafiya dabon kano	positive
@user @user Dama ai kukuke hada mana wuta inba iskanchi ba ina ruwan ka da shiga abunda babu ruwan ka inba hada fada ba😡😡	negative
@user @user Kaji dariyar mugu # COVID19 🤣🤣🤣🤣??	negative
@user @user Subhanallahi, sukam dangin mutumin nan suyi haquri a biya diyya mana😭😭😭😭	neutral
marigayi alhaji umaru musa yar adua allah yayi masa rahama	positive
@user Koyawa biri hawa bishiya?? Godia mu ke🤨	positive
saboda su ci gaba da bawa mutane substandard shikafa mai tsakuwa	negative
@user Birniwa birnin kaya ,badan kaya ba dakinfi kano. 🏛toh kanon ma dame tafita,kaga birniwa akwai kotu,asibiti,titi,makarantu. toh gayamin😁😁✌	positive
@user BBC Hausa zanci uwarku fah Idan kuna mana irin wannan Haukan tambayar 🙄	negative
@user Matsalar wiwi kenan pha inji ubanwa yace umurnin Buhari ne 😏	negative
@user Kaji masu fadin gaskiya ko zata ja musu bakin jini! Masu yi don Allah! 🙌🏽😇	positive
@user @user slm ykk nafika lpy 😐😐	positive
@user Ashe INEC ma ta Matsu taga karshen gomnatin nan 😆	negative
kaicho talaka ya shiga uku mahukunta da masu madafan iko duk su suka jefa talaka a wanan yanayi wanan tsadar rayuwar kirkirata akai a allah ya kawo mana dauki	negative
kode pawon ayaba ne suka gani	neutral
@user Tabdi yasin sun jaza mana... karshenta muma sai ankaimu litinin ko talata 😂😀😂	negative
@user Toh ya dame mu ne🙄 https://t.co/AED6XWa8yf	neutral
@user Shirme ai itace ta tozarta Kanta da kanta bawai Wani ya tozartataba waya Bata damar yin tsirara gaban kawarta😭😭😭gsky Ina tausaya Maku Amma ba ananba acan inbaku gyaraba ma,ana lahira	negative
@user Amma mu talakawa har yau bamuga amfanin sa ba 😢😭	negative
ai ba naira ba ma har darajar yan kasar nigeria ma faduwa suke a idon duniya	negative
@user Allah karo kasuwa mai albarka i will cum an joined insha Allah to full mah ciki wix abinci mai ddi💋💋	positive
@user A zauna a gida a wanke hannu, idan an kuma jin yunwa a sake wanke hannu. 😂	negative
@user Lallai anyi abun kirki😆	positive
allah y vashii saa sbd wnn duk sharrin maqiiyanshii neh da kuma tugguhuvangijii allah yah qetarar dashii daga kukan yan hassada da makirceh nah maqiiyah arewacin nigeria	positive
@user Naughty Tani and her yaya dubarudu😂😂	negative
@user Ni wlhi kunya ma nike ji yanzu idan ina ganin buhari a matsayin shugaban kasa wai kuma dan jaha ta😥, Allah yaji kan yar'adua	positive
assalamu alaikum maminu sairah ina miqa sakon gaisuwana dakuma jinjinawa dakokari dakakeyi	positive
@user Haukan banxa kawai! Ai kaine mutum na farko da yakamata a rusa gidan ka dun kuwa kaine farkon wanda ya Ƙwamushe kayan talakawa 😂 😂 😂 😂 😂 😂 😂! Dokar ta fara aiki a kanka	negative
@user @user Allah dai shi biya ta kwana hudu🙏🏽😂😂	positive
@user Hajiya @user da sauqi tunda kece uwar gida. Allah yasa gidan kine ya kuma kawo zuri'a dayyiba. Ameen 🙏	positive
@user @user Wannan gaskiyane musamman a garina wanda kalma hudu (4) ce acikin sunan😥	neutral
@user Na Shirya Biyan Nawa 🏃🏃🏃	neutral
@user 🙆‍♂️ Shi kuwa trump me yayi zafi hk?	neutral
@user Dan Allah inason labaran hikayata dukansu ataemaka bbc 08143623932 WhatsApp 🙏🙏🙏🙏	positive
